putnam_card_id,set_name,card_name,printed_number,product_id,product_name,status
pkm-ascended-heroes-77-217-eccdf23af8,Ascended Heroes,Team Rocket's Exeggcute,77/217,676912,Team Rocket's Exeggcute (Team Rocket),LINKED
pkm-ascended-heroes-78-217-fecb09bffe,Ascended Heroes,Team Rocket's Exeggutor,78/217,675890,Team Rocket's Exeggutor,LINKED
pkm-ascended-heroes-78-217-fecb09bffe,Ascended Heroes,Team Rocket's Exeggutor,78/217,677053,Team Rocket's Exeggutor (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-78-217-fecb09bffe,Ascended Heroes,Team Rocket's Exeggutor,78/217,676913,Team Rocket's Exeggutor (Team Rocket),LINKED
pkm-ascended-heroes-79-217-cf4520a149,Ascended Heroes,Team Rocket's Mewtwo ex,79/217,675891,Team Rocket's Mewtwo ex - 079/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-80-217-5fc5174285,Ascended Heroes,Togepi,80/217,675892,Togepi,LINKED
pkm-ascended-heroes-80-217-5fc5174285,Ascended Heroes,Togepi,80/217,677054,Togepi (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-80-217-5fc5174285,Ascended Heroes,Togepi,80/217,676914,Togepi (Love Ball),LINKED
pkm-ascended-heroes-81-217-5e6241ee53,Ascended Heroes,Togetic,81/217,675893,Togetic,LINKED
pkm-ascended-heroes-81-217-5e6241ee53,Ascended Heroes,Togetic,81/217,677055,Togetic (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-81-217-5e6241ee53,Ascended Heroes,Togetic,81/217,676915,Togetic (Love Ball),LINKED
pkm-ascended-heroes-82-217-81de465a08,Ascended Heroes,Togekiss,82/217,675894,Togekiss - 082/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-82-217-81de465a08,Ascended Heroes,Togekiss,82/217,677056,Togekiss - 082/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-82-217-81de465a08,Ascended Heroes,Togekiss,82/217,676916,Togekiss - 082/217 (Love Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-83-217-939b0e26b2,Ascended Heroes,Marill,83/217,675895,Marill - 083/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-83-217-939b0e26b2,Ascended Heroes,Marill,83/217,677057,Marill - 083/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-83-217-939b0e26b2,Ascended Heroes,Marill,83/217,676917,Marill - 083/217 (Friend Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-84-217-74714b4914,Ascended Heroes,Azumarill ex,84/217,675896,Azumarill ex,LINKED
pkm-ascended-heroes-85-217-40d0121074,Ascended Heroes,Misdreavus,85/217,675897,Misdreavus - 085/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-85-217-40d0121074,Ascended Heroes,Misdreavus,85/217,676918,Misdreavus - 085/217 (Dusk Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-85-217-40d0121074,Ascended Heroes,Misdreavus,85/217,677058,Misdreavus - 085/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-86-217-c78488570b,Ascended Heroes,Mismagius,86/217,675898,Mismagius,LINKED
pkm-ascended-heroes-86-217-c78488570b,Ascended Heroes,Mismagius,86/217,676919,Mismagius (Dusk Ball),LINKED
pkm-ascended-heroes-86-217-c78488570b,Ascended Heroes,Mismagius,86/217,677059,Mismagius (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-87-217-2eecf016d8,Ascended Heroes,Ralts,87/217,675899,Ralts,LINKED
pkm-ascended-heroes-87-217-2eecf016d8,Ascended Heroes,Ralts,87/217,677060,Ralts (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-87-217-2eecf016d8,Ascended Heroes,Ralts,87/217,676920,Ralts (Love Ball),LINKED
pkm-ascended-heroes-88-217-bd3d0e2e24,Ascended Heroes,Kirlia,88/217,675900,Kirlia,LINKED
pkm-ascended-heroes-88-217-bd3d0e2e24,Ascended Heroes,Kirlia,88/217,677061,Kirlia (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-88-217-bd3d0e2e24,Ascended Heroes,Kirlia,88/217,676921,Kirlia (Love Ball),LINKED
pkm-ascended-heroes-89-217-54b87d9c7a,Ascended Heroes,Mega Gardevoir ex,89/217,675901,Mega Gardevoir ex,LINKED
pkm-ascended-heroes-90-217-b58c78fab7,Ascended Heroes,Shuppet,90/217,675902,Shuppet,LINKED
pkm-ascended-heroes-90-217-b58c78fab7,Ascended Heroes,Shuppet,90/217,676922,Shuppet (Dusk Ball),LINKED
pkm-ascended-heroes-90-217-b58c78fab7,Ascended Heroes,Shuppet,90/217,677062,Shuppet (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-91-217-be663c346c,Ascended Heroes,Banette,91/217,675903,Banette - 091/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-91-217-be663c346c,Ascended Heroes,Banette,91/217,676923,Banette - 091/217 (Dusk Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-91-217-be663c346c,Ascended Heroes,Banette,91/217,677063,Banette - 091/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-92-217-965261117e,Ascended Heroes,Rotom,92/217,675904,Rotom,LINKED
pkm-ascended-heroes-92-217-965261117e,Ascended Heroes,Rotom,92/217,676924,Rotom (Dusk Ball),LINKED
pkm-ascended-heroes-92-217-965261117e,Ascended Heroes,Rotom,92/217,677064,Rotom (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-93-217-efa7e2fbaf,Ascended Heroes,Swirlix,93/217,675905,Swirlix,LINKED
pkm-ascended-heroes-93-217-efa7e2fbaf,Ascended Heroes,Swirlix,93/217,677065,Swirlix (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-93-217-efa7e2fbaf,Ascended Heroes,Swirlix,93/217,676925,Swirlix (Love Ball),LINKED
pkm-ascended-heroes-94-217-1da9683917,Ascended Heroes,Slurpuff,94/217,675906,Slurpuff - 094/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-94-217-1da9683917,Ascended Heroes,Slurpuff,94/217,677066,Slurpuff - 094/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-94-217-1da9683917,Ascended Heroes,Slurpuff,94/217,676926,Slurpuff - 094/217 (Love Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-95-217-900e1bae8f,Ascended Heroes,Hop's Phantump,95/217,675907,Hop's Phantump,LINKED
pkm-ascended-heroes-95-217-900e1bae8f,Ascended Heroes,Hop's Phantump,95/217,677067,Hop's Phantump (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-95-217-900e1bae8f,Ascended Heroes,Hop's Phantump,95/217,676927,Hop's Phantump (Poke Ball),LINKED
pkm-ascended-heroes-96-217-2761bca83d,Ascended Heroes,Hop's Trevenant,96/217,675908,Hop's Trevenant - 096/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-96-217-2761bca83d,Ascended Heroes,Hop's Trevenant,96/217,677068,Hop's Trevenant - 096/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-96-217-2761bca83d,Ascended Heroes,Hop's Trevenant,96/217,676928,Hop's Trevenant - 096/217 (Poke Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-97-217-760197aec7,Ascended Heroes,Team Rocket's Mimikyu,97/217,675909,Team Rocket's Mimikyu - 097/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-97-217-760197aec7,Ascended Heroes,Team Rocket's Mimikyu,97/217,677069,Team Rocket's Mimikyu - 097/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-97-217-760197aec7,Ascended Heroes,Team Rocket's Mimikyu,97/217,676929,Team Rocket's Mimikyu - 097/217 (Team Rocket),SKIP_NAME_MISMATCH
pkm-ascended-heroes-98-217-cccd1115e0,Ascended Heroes,Spectrier,98/217,675910,Spectrier,LINKED
pkm-ascended-heroes-98-217-cccd1115e0,Ascended Heroes,Spectrier,98/217,676930,Spectrier (Dusk Ball),LINKED
pkm-ascended-heroes-98-217-cccd1115e0,Ascended Heroes,Spectrier,98/217,677070,Spectrier (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-99-217-33137089ef,Ascended Heroes,Munkidori,99/217,675911,Munkidori,LINKED
pkm-ascended-heroes-99-217-33137089ef,Ascended Heroes,Munkidori,99/217,676931,Munkidori (Dusk Ball),LINKED
pkm-ascended-heroes-99-217-33137089ef,Ascended Heroes,Munkidori,99/217,677071,Munkidori (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-100-217-34706d9651,Ascended Heroes,Team Rocket's Diglett,100/217,675912,Team Rocket's Diglett,LINKED
pkm-ascended-heroes-100-217-34706d9651,Ascended Heroes,Team Rocket's Diglett,100/217,677072,Team Rocket's Diglett (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-100-217-34706d9651,Ascended Heroes,Team Rocket's Diglett,100/217,676932,Team Rocket's Diglett (Team Rocket),LINKED
pkm-ascended-heroes-101-217-b79f1969e5,Ascended Heroes,Team Rocket's Dugtrio,101/217,675913,Team Rocket's Dugtrio - 101/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-101-217-b79f1969e5,Ascended Heroes,Team Rocket's Dugtrio,101/217,677073,Team Rocket's Dugtrio - 101/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-101-217-b79f1969e5,Ascended Heroes,Team Rocket's Dugtrio,101/217,676933,Team Rocket's Dugtrio - 101/217 (Team Rocket),SKIP_NAME_MISMATCH
pkm-ascended-heroes-102-217-1dfee39618,Ascended Heroes,Hitmontop,102/217,675914,Hitmontop - 102/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-102-217-1dfee39618,Ascended Heroes,Hitmontop,102/217,676934,Hitmontop - 102/217 (Dusk Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-102-217-1dfee39618,Ascended Heroes,Hitmontop,102/217,677074,Hitmontop - 102/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-103-217-9d91b0295f,Ascended Heroes,Meditite,103/217,675915,Meditite,LINKED
pkm-ascended-heroes-103-217-9d91b0295f,Ascended Heroes,Meditite,103/217,677075,Meditite (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-103-217-9d91b0295f,Ascended Heroes,Meditite,103/217,676935,Meditite (Quick Ball),LINKED
pkm-ascended-heroes-104-217-d26b3a24b1,Ascended Heroes,Medicham,104/217,675916,Medicham - 104/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-104-217-d26b3a24b1,Ascended Heroes,Medicham,104/217,677076,Medicham - 104/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-104-217-d26b3a24b1,Ascended Heroes,Medicham,104/217,676936,Medicham - 104/217 (Quick Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-105-217-9e73a36c72,Ascended Heroes,Lunatone,105/217,675917,Lunatone,LINKED
pkm-ascended-heroes-105-217-9e73a36c72,Ascended Heroes,Lunatone,105/217,676937,Lunatone (Dusk Ball),LINKED
pkm-ascended-heroes-105-217-9e73a36c72,Ascended Heroes,Lunatone,105/217,677077,Lunatone (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-106-217-bfaa13a212,Ascended Heroes,Solrock,106/217,675918,Solrock,LINKED
pkm-ascended-heroes-106-217-bfaa13a212,Ascended Heroes,Solrock,106/217,676938,Solrock (Dusk Ball),LINKED
pkm-ascended-heroes-106-217-bfaa13a212,Ascended Heroes,Solrock,106/217,677078,Solrock (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-107-217-d73e99780b,Ascended Heroes,Regirock ex,107/217,675919,Regirock ex,LINKED
pkm-ascended-heroes-108-217-14527e25db,Ascended Heroes,Groudon,108/217,675920,Groudon,LINKED
pkm-ascended-heroes-108-217-14527e25db,Ascended Heroes,Groudon,108/217,676939,Groudon (Dusk Ball),LINKED
pkm-ascended-heroes-108-217-14527e25db,Ascended Heroes,Groudon,108/217,677079,Groudon (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-109-217-1f034ff8c8,Ascended Heroes,Cynthia's Gible,109/217,675921,Cynthia's Gible,LINKED
pkm-ascended-heroes-109-217-1f034ff8c8,Ascended Heroes,Cynthia's Gible,109/217,677080,Cynthia's Gible (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-109-217-1f034ff8c8,Ascended Heroes,Cynthia's Gible,109/217,676940,Cynthia's Gible (Poke Ball),LINKED
pkm-ascended-heroes-110-217-52e92d21c5,Ascended Heroes,Cynthia's Gabite,110/217,675922,Cynthia's Gabite,LINKED
pkm-ascended-heroes-110-217-52e92d21c5,Ascended Heroes,Cynthia's Gabite,110/217,677081,Cynthia's Gabite (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-110-217-52e92d21c5,Ascended Heroes,Cynthia's Gabite,110/217,676941,Cynthia's Gabite (Poke Ball),LINKED
pkm-ascended-heroes-111-217-28d3f41195,Ascended Heroes,Cynthia's Garchomp ex,111/217,675923,Cynthia's Garchomp ex,LINKED
pkm-ascended-heroes-112-217-8c482c98dd,Ascended Heroes,Riolu,112/217,675924,Riolu,LINKED
pkm-ascended-heroes-112-217-8c482c98dd,Ascended Heroes,Riolu,112/217,677082,Riolu (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-112-217-8c482c98dd,Ascended Heroes,Riolu,112/217,676942,Riolu (Friend Ball),LINKED
pkm-ascended-heroes-113-217-1b441077ee,Ascended Heroes,Mega Lucario ex,113/217,675925,Mega Lucario ex,LINKED
pkm-ascended-heroes-114-217-33c8acc808,Ascended Heroes,Stunfisk ex,114/217,675926,Stunfisk ex - 114/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-115-217-dce2c1aa1e,Ascended Heroes,Pancham,115/217,675927,Pancham,LINKED
pkm-ascended-heroes-115-217-dce2c1aa1e,Ascended Heroes,Pancham,115/217,677083,Pancham (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-115-217-dce2c1aa1e,Ascended Heroes,Pancham,115/217,676943,Pancham (Love Ball),LINKED
pkm-ascended-heroes-116-217-328098f8df,Ascended Heroes,Mega Hawlucha ex,116/217,675928,Mega Hawlucha ex - 116/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-117-217-4d5515a1cb,Ascended Heroes,Carbink,117/217,675929,Carbink - 117/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-117-217-4d5515a1cb,Ascended Heroes,Carbink,117/217,677084,Carbink - 117/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-117-217-4d5515a1cb,Ascended Heroes,Carbink,117/217,676944,Carbink - 117/217 (Love Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-118-217-bb54c115dd,Ascended Heroes,Rolycoly,118/217,675930,Rolycoly,LINKED
pkm-ascended-heroes-118-217-bb54c115dd,Ascended Heroes,Rolycoly,118/217,676945,Rolycoly (Dusk Ball),LINKED
pkm-ascended-heroes-118-217-bb54c115dd,Ascended Heroes,Rolycoly,118/217,677085,Rolycoly (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-119-217-a4003fd2b7,Ascended Heroes,Carkol,119/217,675931,Carkol,LINKED
pkm-ascended-heroes-119-217-a4003fd2b7,Ascended Heroes,Carkol,119/217,676946,Carkol (Dusk Ball),LINKED
pkm-ascended-heroes-119-217-a4003fd2b7,Ascended Heroes,Carkol,119/217,677086,Carkol (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-120-217-51e9e2e8c3,Ascended Heroes,Coalossal,120/217,675932,Coalossal,LINKED
pkm-ascended-heroes-120-217-51e9e2e8c3,Ascended Heroes,Coalossal,120/217,676947,Coalossal (Dusk Ball),LINKED
pkm-ascended-heroes-120-217-51e9e2e8c3,Ascended Heroes,Coalossal,120/217,677087,Coalossal (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-121-217-9681d8be42,Ascended Heroes,Koraidon ex,121/217,675933,Koraidon ex,LINKED
pkm-ascended-heroes-122-217-29ce8fd97a,Ascended Heroes,Okidogi,122/217,675934,Okidogi,LINKED
pkm-ascended-heroes-122-217-29ce8fd97a,Ascended Heroes,Okidogi,122/217,677088,Okidogi (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-122-217-29ce8fd97a,Ascended Heroes,Okidogi,122/217,676948,Okidogi (Friend Ball),LINKED
pkm-ascended-heroes-123-217-e9c373ab6a,Ascended Heroes,Gastly,123/217,675935,Gastly,LINKED
pkm-ascended-heroes-123-217-e9c373ab6a,Ascended Heroes,Gastly,123/217,676949,Gastly (Dusk Ball),LINKED
pkm-ascended-heroes-123-217-e9c373ab6a,Ascended Heroes,Gastly,123/217,677089,Gastly (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-124-217-b0fdff4eae,Ascended Heroes,Haunter,124/217,675936,Haunter,LINKED
pkm-ascended-heroes-124-217-b0fdff4eae,Ascended Heroes,Haunter,124/217,676950,Haunter (Dusk Ball),LINKED
pkm-ascended-heroes-124-217-b0fdff4eae,Ascended Heroes,Haunter,124/217,677090,Haunter (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-125-217-74ef34ae5c,Ascended Heroes,Mega Gengar ex,125/217,675937,Mega Gengar ex - 125/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-126-217-8c028c1d13,Ascended Heroes,Team Rocket's Murkrow,126/217,675938,Team Rocket's Murkrow,LINKED
pkm-ascended-heroes-126-217-8c028c1d13,Ascended Heroes,Team Rocket's Murkrow,126/217,677091,Team Rocket's Murkrow (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-126-217-8c028c1d13,Ascended Heroes,Team Rocket's Murkrow,126/217,676951,Team Rocket's Murkrow (Team Rocket),LINKED
pkm-ascended-heroes-127-217-a848e0cec4,Ascended Heroes,Team Rocket's Honchkrow,127/217,675939,Team Rocket's Honchkrow,LINKED
pkm-ascended-heroes-127-217-a848e0cec4,Ascended Heroes,Team Rocket's Honchkrow,127/217,677092,Team Rocket's Honchkrow (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-127-217-a848e0cec4,Ascended Heroes,Team Rocket's Honchkrow,127/217,676952,Team Rocket's Honchkrow (Team Rocket),LINKED
pkm-ascended-heroes-128-217-991e6cb93a,Ascended Heroes,Poochyena,128/217,675940,Poochyena,LINKED
pkm-ascended-heroes-128-217-991e6cb93a,Ascended Heroes,Poochyena,128/217,676953,Poochyena (Dusk Ball),LINKED
pkm-ascended-heroes-128-217-991e6cb93a,Ascended Heroes,Poochyena,128/217,677093,Poochyena (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-129-217-7a7836f617,Ascended Heroes,Mightyena,129/217,675941,Mightyena - 129/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-129-217-7a7836f617,Ascended Heroes,Mightyena,129/217,676954,Mightyena - 129/217 (Dusk Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-129-217-7a7836f617,Ascended Heroes,Mightyena,129/217,677094,Mightyena - 129/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-130-217-ef98b75c06,Ascended Heroes,Galarian Zigzagoon,130/217,675942,Galarian Zigzagoon,LINKED
pkm-ascended-heroes-130-217-ef98b75c06,Ascended Heroes,Galarian Zigzagoon,130/217,676955,Galarian Zigzagoon (Dusk Ball),LINKED
pkm-ascended-heroes-130-217-ef98b75c06,Ascended Heroes,Galarian Zigzagoon,130/217,677095,Galarian Zigzagoon (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-131-217-2905a6daa8,Ascended Heroes,Galarian Linoone,131/217,675943,Galarian Linoone,LINKED
pkm-ascended-heroes-131-217-2905a6daa8,Ascended Heroes,Galarian Linoone,131/217,676956,Galarian Linoone (Dusk Ball),LINKED
pkm-ascended-heroes-131-217-2905a6daa8,Ascended Heroes,Galarian Linoone,131/217,677096,Galarian Linoone (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-132-217-15276279a2,Ascended Heroes,Galarian Obstagoon,132/217,675944,Galarian Obstagoon - 132/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-132-217-15276279a2,Ascended Heroes,Galarian Obstagoon,132/217,676957,Galarian Obstagoon - 132/217 (Dusk Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-132-217-15276279a2,Ascended Heroes,Galarian Obstagoon,132/217,677097,Galarian Obstagoon - 132/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-133-217-3dfc56914d,Ascended Heroes,Cynthia's Spiritomb,133/217,675945,Cynthia's Spiritomb - 133/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-133-217-3dfc56914d,Ascended Heroes,Cynthia's Spiritomb,133/217,677098,Cynthia's Spiritomb - 133/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-133-217-3dfc56914d,Ascended Heroes,Cynthia's Spiritomb,133/217,676958,Cynthia's Spiritomb - 133/217 (Poke Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-134-217-262d798260,Ascended Heroes,Scraggy,134/217,675946,Scraggy,LINKED
pkm-ascended-heroes-134-217-262d798260,Ascended Heroes,Scraggy,134/217,677099,Scraggy (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-134-217-262d798260,Ascended Heroes,Scraggy,134/217,676959,Scraggy (Quick Ball),LINKED
pkm-ascended-heroes-135-217-74229d0569,Ascended Heroes,Mega Scrafty ex,135/217,675947,Mega Scrafty ex - 135/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-136-217-c724b83b1e,Ascended Heroes,N's Zorua,136/217,675948,N's Zorua,LINKED
pkm-ascended-heroes-136-217-c724b83b1e,Ascended Heroes,N's Zorua,136/217,677100,N's Zorua (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-136-217-c724b83b1e,Ascended Heroes,N's Zorua,136/217,676960,N's Zorua (Poke Ball),LINKED
pkm-ascended-heroes-137-217-be4270a5d9,Ascended Heroes,N's Zoroark ex,137/217,675949,N's Zoroark ex - 137/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-138-217-0c5d2b4e7c,Ascended Heroes,Vullaby,138/217,675950,Vullaby,LINKED
pkm-ascended-heroes-138-217-0c5d2b4e7c,Ascended Heroes,Vullaby,138/217,676961,Vullaby (Dusk Ball),LINKED
pkm-ascended-heroes-138-217-0c5d2b4e7c,Ascended Heroes,Vullaby,138/217,677101,Vullaby (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-139-217-cec176dbe5,Ascended Heroes,Mandibuzz ex,139/217,675951,Mandibuzz ex,LINKED
pkm-ascended-heroes-140-217-c3dc4616b7,Ascended Heroes,Pangoro,140/217,675952,Pangoro,LINKED
pkm-ascended-heroes-140-217-c3dc4616b7,Ascended Heroes,Pangoro,140/217,677102,Pangoro (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-140-217-c3dc4616b7,Ascended Heroes,Pangoro,140/217,676962,Pangoro (Love Ball),LINKED
pkm-ascended-heroes-141-217-7881e97447,Ascended Heroes,Hoopa,141/217,675953,Hoopa,LINKED
pkm-ascended-heroes-141-217-7881e97447,Ascended Heroes,Hoopa,141/217,677103,Hoopa (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-141-217-7881e97447,Ascended Heroes,Hoopa,141/217,676963,Hoopa (Poke Ball),LINKED
pkm-ascended-heroes-142-217-290b186f92,Ascended Heroes,Fezandipiti ex,142/217,675954,Fezandipiti ex - 142/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-143-217-05abd29718,Ascended Heroes,Pecharunt,143/217,675955,Pecharunt,LINKED
pkm-ascended-heroes-143-217-05abd29718,Ascended Heroes,Pecharunt,143/217,677104,Pecharunt (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-143-217-05abd29718,Ascended Heroes,Pecharunt,143/217,676964,Pecharunt (Poke Ball),LINKED
pkm-ascended-heroes-144-217-a6f37cdede,Ascended Heroes,Mawile,144/217,675956,Mawile - 144/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-144-217-a6f37cdede,Ascended Heroes,Mawile,144/217,676965,Mawile - 144/217 (Dusk Ball),SKIP_NAME_MISMATCH
pkm-ascended-heroes-144-217-a6f37cdede,Ascended Heroes,Mawile,144/217,677105,Mawile - 144/217 (Energy Symbol Pattern),SKIP_NAME_MISMATCH
pkm-ascended-heroes-145-217-3bf6ca522b,Ascended Heroes,Registeel ex,145/217,675957,Registeel ex,LINKED
pkm-ascended-heroes-146-217-90ef8e0d74,Ascended Heroes,Pawniard,146/217,675958,Pawniard,LINKED
pkm-ascended-heroes-146-217-90ef8e0d74,Ascended Heroes,Pawniard,146/217,677106,Pawniard (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-146-217-90ef8e0d74,Ascended Heroes,Pawniard,146/217,676966,Pawniard (Quick Ball),LINKED
pkm-ascended-heroes-147-217-98635b2730,Ascended Heroes,Bisharp,147/217,675959,Bisharp,LINKED
pkm-ascended-heroes-147-217-98635b2730,Ascended Heroes,Bisharp,147/217,677107,Bisharp (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-147-217-98635b2730,Ascended Heroes,Bisharp,147/217,676967,Bisharp (Quick Ball),LINKED
pkm-ascended-heroes-148-217-7e7a5182e8,Ascended Heroes,Kingambit,148/217,675960,Kingambit,LINKED
pkm-ascended-heroes-148-217-7e7a5182e8,Ascended Heroes,Kingambit,148/217,677108,Kingambit (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-148-217-7e7a5182e8,Ascended Heroes,Kingambit,148/217,676968,Kingambit (Quick Ball),LINKED
pkm-ascended-heroes-149-217-e8017f5195,Ascended Heroes,Togedemaru ex,149/217,675961,Togedemaru ex,LINKED
pkm-ascended-heroes-151-217-ac02841f6f,Ascended Heroes,Dragonair,151/217,675963,Dragonair,LINKED
pkm-ascended-heroes-151-217-ac02841f6f,Ascended Heroes,Dragonair,151/217,677110,Dragonair (Energy Symbol Pattern),LINKED
pkm-ascended-heroes-151-217-ac02841f6f,Ascended Heroes,Dragonair,151/217,676970,Dragonair (Love Ball),LINKED
pkm-ascended-heroes-152-217-7889ea801b,Ascended Heroes,Mega Dragonite ex,152/217,675964,Mega Dragonite ex - 152/217,SKIP_NAME_MISMATCH
pkm-ascended-heroes-153-217-1069c8650f,Ascended Heroes,Rayquaza,153/217,675965,Rayquaza,LINKED
pkm-ascended-heroes-153-217-1069c8650f,Ascended Heroes,Rayquaza,153/217,677111,Rayquaza (Energy Symbol Pattern),LINKED
