putnam_card_id,catalog_set,card_name,printed_number,product_id,product_name,status,score
pkm-bw-black-star-promos-bw40-101-caa113e7f8,BW Black Star Promos,Volcarona,BW40/101,90403,Volcarona - BW40 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw40-101-caa113e7f8,BW Black Star Promos,Volcarona,BW40/101,97093,Volcarona - BW40 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw41-101-f37440f72c,BW Black Star Promos,Thundurus,BW41/101,89904,Thundurus - BW41,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw42-101-4141fc2eba,BW Black Star Promos,Tornadus,BW42/101,89975,Tornadus - BW42,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw43-101-74da346e98,BW Black Star Promos,Landorus,BW43/101,86592,Landorus - BW43,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw44-101-180dcc58c7,BW Black Star Promos,Kyurem,BW44/101,86562,Kyurem - BW44,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw45-101-93f44c2d9a,BW Black Star Promos,Mewtwo-EX,BW45/101,87430,Mewtwo EX - BW45,SKIP_NAME_MISMATCH,0.67
pkm-bw-black-star-promos-bw46-101-83fc4f867d,BW Black Star Promos,Darkrai-EX,BW46/101,84707,Darkrai EX - BW46,SKIP_NAME_MISMATCH,0.67
pkm-bw-black-star-promos-bw47-101-87d3d99057,BW Black Star Promos,Rayquaza-EX,BW47/101,88646,Rayquaza EX -BW47,SKIP_NAME_MISMATCH,0.67
pkm-bw-black-star-promos-bw48-101-1e7b647233,BW Black Star Promos,Altaria,BW48/101,83520,Altaria - BW48 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw48-101-1e7b647233,BW Black Star Promos,Altaria,BW48/101,96566,Altaria - BW48 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw49-101-44047ffdea,BW Black Star Promos,Lilligant,BW49/101,86795,Lilligant - BW49,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw50-101-aefcbb9233,BW Black Star Promos,Tropical Beach,BW50/101,90049,Tropical Beach - BW50 (Worlds 12),SKIP_NAME_MISMATCH,0.40
pkm-bw-black-star-promos-bw50-101-aefcbb9233,BW Black Star Promos,Tropical Beach,BW50/101,96879,Tropical Beach - BW50 (Worlds 12) [Finalist],SKIP_NAME_MISMATCH,0.33
pkm-bw-black-star-promos-bw50-101-aefcbb9233,BW Black Star Promos,Tropical Beach,BW50/101,96877,Tropical Beach - BW50 (Worlds 12) [Quarter-Finalist],SKIP_NAME_MISMATCH,0.29
pkm-bw-black-star-promos-bw50-101-aefcbb9233,BW Black Star Promos,Tropical Beach,BW50/101,96878,Tropical Beach - BW50 (Worlds 12) [Semi-Finalist],SKIP_NAME_MISMATCH,0.29
pkm-bw-black-star-promos-bw50-101-aefcbb9233,BW Black Star Promos,Tropical Beach,BW50/101,96880,Tropical Beach - BW50 (Worlds 12) [Staff],SKIP_NAME_MISMATCH,0.40
pkm-bw-black-star-promos-bw50-101-aefcbb9233,BW Black Star Promos,Tropical Beach,BW50/101,96876,Tropical Beach - BW50 (Worlds 12) [Top 16],SKIP_NAME_MISMATCH,0.29
pkm-bw-black-star-promos-bw50-101-aefcbb9233,BW Black Star Promos,Tropical Beach,BW50/101,96875,Tropical Beach - BW50 (Worlds 12) [Top 32],SKIP_NAME_MISMATCH,0.29
pkm-bw-black-star-promos-bw51-101-2d840f7412,BW Black Star Promos,Crobat,BW51/101,84492,Crobat - BW51 (Team Plasma) (Prerelease),SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw51-101-2d840f7412,BW Black Star Promos,Crobat,BW51/101,96573,Crobat - BW51 (Team Plasma) (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw52-101-7d10915d07,BW Black Star Promos,Lillipup,BW52/101,86801,Lillipup - BW52,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw53-101-2a52ceba6f,BW Black Star Promos,Flygon,BW53/101,173095,Gigalith - 53/98 (Prerelease),SKIP_NAME_MISMATCH,0.00
pkm-bw-black-star-promos-bw53-101-2a52ceba6f,BW Black Star Promos,Flygon,BW53/101,173096,Gigalith 53/98 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.00
pkm-bw-black-star-promos-bw53-101-2a52ceba6f,BW Black Star Promos,Flygon,BW53/101,85528,Flygon - BW53 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw53-101-2a52ceba6f,BW Black Star Promos,Flygon,BW53/101,96574,Flygon - BW53 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw54-101-7c4c2e81a7,BW Black Star Promos,Pikachu,BW54/101,202379,Pikachu - BW54,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw55-101-faca588acd,BW Black Star Promos,Elgyem,BW55/101,85178,Elgyem - BW55,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw56-101-7f990e1ae8,BW Black Star Promos,Empoleon,BW56/101,85202,Empoleon - BW56,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw57-101-5630593c04,BW Black Star Promos,Haxorus,BW57/101,86035,Haxorus - BW57,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw58-101-a5850759a2,BW Black Star Promos,Black Kyurem,BW58/101,83852,Black Kyurem - BW58,SKIP_NAME_MISMATCH,0.67
pkm-bw-black-star-promos-bw59-101-12746f8ac6,BW Black Star Promos,White Kyurem,BW59/101,90587,White Kyurem - BW59,SKIP_NAME_MISMATCH,0.67
pkm-bw-black-star-promos-bw60-101-fddb3bc596,BW Black Star Promos,Keldeo,BW60/101,96885,Keldeo - BW60,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw61-101-5ec052370a,BW Black Star Promos,Keldeo-EX,BW61/101,86437,Keldeo EX - BW61,SKIP_NAME_MISMATCH,0.67
pkm-bw-black-star-promos-bw62-101-0a9211d27e,BW Black Star Promos,Black Kyurem-EX,BW62/101,83855,Black Kyurem EX - BW62,LINKED,0.91
pkm-bw-black-star-promos-bw63-101-677c260851,BW Black Star Promos,White Kyurem-EX,BW63/101,90590,White Kyurem EX - BW63,LINKED,0.91
pkm-bw-black-star-promos-bw64-101-4a18382d5d,BW Black Star Promos,Drifblim,BW64/101,84950,Drifblim - BW64,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw65-101-5788e9467c,BW Black Star Promos,Jigglypuff,BW65/101,86321,Jigglypuff - BW65,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw66-101-c3f3d8dfa9,BW Black Star Promos,Ninetales,BW66/101,87779,Ninetales - BW66,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw67-101-80c03c2cd8,BW Black Star Promos,Ampharos,BW67/101,83548,Ampharos - BW67,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw68-101-0651a42d48,BW Black Star Promos,Meloetta,BW68/101,87300,Meloetta - BW68,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw69-101-cafdc7859a,BW Black Star Promos,Meloetta,BW69/101,87301,Meloetta - BW69,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw70-101-661d146188,BW Black Star Promos,Virizion,BW70/101,90389,Virizion - BW70,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw71-101-bde7d6a0b6,BW Black Star Promos,Terrakion,BW71/101,89889,Terrakion - BW71,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw72-101-05ab409577,BW Black Star Promos,Cobalion,BW72/101,84379,Cobalion - BW72,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw73-101-1149340393,BW Black Star Promos,Darkrai,BW73/101,84703,Darkrai (Team Plasma) - BW73,SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw74-101-bb7e3d9d05,BW Black Star Promos,Giratina,BW74/101,,,NO_CANDIDATE,
pkm-bw-black-star-promos-bw75-101-bf34016bc4,BW Black Star Promos,Metagross,BW75/101,87344,Metagross - BW75 (Team Plasma) (Prerelease),SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw75-101-bf34016bc4,BW Black Star Promos,Metagross,BW75/101,97090,Metagross - BW75 (Team Plasma) (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw76-101-33b1460de2,BW Black Star Promos,Electrode,BW76/101,85164,Electrode (Team Plasma) - BW76,SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw77-101-bf2a714ae1,BW Black Star Promos,Pikachu,BW77/101,,,NO_CANDIDATE,
pkm-bw-black-star-promos-bw78-101-366c9fd88f,BW Black Star Promos,Raichu,BW78/101,,,NO_CANDIDATE,
pkm-bw-black-star-promos-bw79-101-9c087fcae4,BW Black Star Promos,Landorus,BW79/101,86594,Landorus (Team Plasma) - BW79,SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw80-101-a4801075ad,BW Black Star Promos,Druddigon,BW80/101,84983,Druddigon (Team Plasma) - BW80,SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw80-101-a4801075ad,BW Black Star Promos,Druddigon,BW80/101,242032,Druddigon (Team Plasma) - BW80 (Cosmos Holo),SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw81-101-1b90ce38c5,BW Black Star Promos,Thundurus-EX,BW81/101,89908,Thundurus EX (Team Plasma) - BW81,SKIP_NAME_MISMATCH,0.40
pkm-bw-black-star-promos-bw82-101-0db073f35a,BW Black Star Promos,Deoxys-EX,BW82/101,84776,Deoxys EX (Team Plasma) - BW82,SKIP_NAME_MISMATCH,0.40
pkm-bw-black-star-promos-bw83-101-8232d9e1fe,BW Black Star Promos,Lugia-EX,BW83/101,86914,Lugia EX (Team Plasma) - BW83,SKIP_NAME_MISMATCH,0.40
pkm-bw-black-star-promos-bw84-101-6e9f154e0c,BW Black Star Promos,Porygon-Z,BW84/101,88318,Porygon-Z (Team Plasma) - BW84 (Prerelease),SKIP_NAME_MISMATCH,0.40
pkm-bw-black-star-promos-bw84-101-6e9f154e0c,BW Black Star Promos,Porygon-Z,BW84/101,97091,Porygon-Z (Team Plasma) - BW84 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.40
pkm-bw-black-star-promos-bw85-101-5f842a615f,BW Black Star Promos,Lucario,BW85/101,86885,Lucario - BW85,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw86-101-465400cf66,BW Black Star Promos,Genesect,BW86/101,85664,Genesect (Team Plasma) - BW86,SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw87-101-a5a6fdd4c7,BW Black Star Promos,Leafeon,BW87/101,91600,Leafeon - BW87,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw88-101-04cb7e8667,BW Black Star Promos,Flareon,BW88/101,91599,Flareon - BW88,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw89-101-dd311125fc,BW Black Star Promos,Vaporeon,BW89/101,90289,Vaporeon - BW89,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw90-101-1d3c8572f0,BW Black Star Promos,Glaceon,BW90/101,85748,Glaceon - BW90,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw91-101-9e1dabb9a5,BW Black Star Promos,Jolteon,BW91/101,86348,Jolteon - BW91,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw92-101-4160237b74,BW Black Star Promos,Espeon,BW92/101,85326,Espeon - BW92,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw93-101-b0376e87bb,BW Black Star Promos,Umbreon,BW93/101,90150,Umbreon - BW93,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw94-101-70e7bab5bb,BW Black Star Promos,Eevee,BW94/101,85095,Eevee - BW94,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw95-101-d264c58fb9,BW Black Star Promos,Champions Festival,BW95/101,84162,Champions Festival - BW95 (Worlds 13),SKIP_NAME_MISMATCH,0.40
pkm-bw-black-star-promos-bw95-101-d264c58fb9,BW Black Star Promos,Champions Festival,BW95/101,97089,Champions Festival - BW95 (Worlds 13) [Champion],SKIP_NAME_MISMATCH,0.33
pkm-bw-black-star-promos-bw95-101-d264c58fb9,BW Black Star Promos,Champions Festival,BW95/101,96571,Champions Festival - BW95 (Worlds 13) [Finalist],SKIP_NAME_MISMATCH,0.33
pkm-bw-black-star-promos-bw95-101-d264c58fb9,BW Black Star Promos,Champions Festival,BW95/101,96569,Champions Festival - BW95 (Worlds 13) [Quarter-Finalist],SKIP_NAME_MISMATCH,0.29
pkm-bw-black-star-promos-bw95-101-d264c58fb9,BW Black Star Promos,Champions Festival,BW95/101,96570,Champions Festival - BW95 (Worlds 13) [Semi-Finalist],SKIP_NAME_MISMATCH,0.29
pkm-bw-black-star-promos-bw95-101-d264c58fb9,BW Black Star Promos,Champions Festival,BW95/101,96572,Champions Festival - BW95 (Worlds 13) [Staff],SKIP_NAME_MISMATCH,0.40
pkm-bw-black-star-promos-bw95-101-d264c58fb9,BW Black Star Promos,Champions Festival,BW95/101,96568,Champions Festival - BW95 (Worlds 13) [Top 16],SKIP_NAME_MISMATCH,0.29
pkm-bw-black-star-promos-bw95-101-d264c58fb9,BW Black Star Promos,Champions Festival,BW95/101,96567,Champions Festival - BW95 (Worlds 13) [Top Thirty-Two],SKIP_NAME_MISMATCH,0.25
pkm-bw-black-star-promos-bw96-101-2ed74c0772,BW Black Star Promos,Tornadus-EX,BW96/101,89979,Tornadus EX - BW96 (Prerelease),SKIP_NAME_MISMATCH,0.67
pkm-bw-black-star-promos-bw96-101-2ed74c0772,BW Black Star Promos,Tornadus-EX,BW96/101,97092,Tornadus EX - BW96 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.67
pkm-bw-black-star-promos-bw97-101-180d5d105a,BW Black Star Promos,Eevee,BW97/101,85096,Eevee - BW97,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw98-101-a3065fdaea,BW Black Star Promos,Mew,BW98/101,87406,Mew - BW98,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw99-101-053f53ab31,BW Black Star Promos,Genesect,BW99/101,85663,Genesect - BW99,SKIP_NAME_MISMATCH,0.50
pkm-bw-black-star-promos-bw100-101-8bf1fbbe17,BW Black Star Promos,N,BW100/101,87677,N (Supporter) - BW100,SKIP_NAME_MISMATCH,0.33
pkm-bw-black-star-promos-bw101-101-15db3b0559,BW Black Star Promos,Genesect,BW101/101,108421,Genesect - BW101,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp01-56-47767b9da3,DP Black Star Promos,Turtwig,DP01/56,90075,Turtwig - DP01,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp02-56-21fc4f10dc,DP Black Star Promos,Chimchar,DP02/56,84286,Chimchar - DP02,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp03-56-7727ea2f83,DP Black Star Promos,Piplup,DP03/56,88147,Piplup - DP03,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp04-56-b84c56a873,DP Black Star Promos,Pachirisu,DP04/56,87901,Pachirisu - DP04,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp05-56-6b0df1a7b6,DP Black Star Promos,Tropical Wind,DP05/56,90054,Tropical Wind - DP05 (Worlds 07),SKIP_NAME_MISMATCH,0.40
pkm-dp-black-star-promos-dp05-56-6b0df1a7b6,DP Black Star Promos,Tropical Wind,DP05/56,97810,Tropical Winds - DP05 (Worlds 07) [Staff],SKIP_NAME_MISMATCH,0.20
pkm-dp-black-star-promos-dp06-56-dfe95d4026,DP Black Star Promos,Buneary,DP06/56,84041,Buneary - DP06,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp07-56-3960049a42,DP Black Star Promos,Cranidos,DP07/56,84459,Cranidos - DP07,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp08-56-2feff79c5d,DP Black Star Promos,Shieldon,DP08/56,89150,Shieldon - DP08,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp09-56-60234f50dd,DP Black Star Promos,Torterra LV.X,DP09/56,89990,Torterra LV.X - DP09,LINKED,0.91
pkm-dp-black-star-promos-dp10-56-6cac2fa1eb,DP Black Star Promos,Infernape LV.X,DP10/56,86282,Infernape LV.X - DP10,LINKED,0.91
pkm-dp-black-star-promos-dp11-56-1a3224dd34,DP Black Star Promos,Empoleon LV.X,DP11/56,85207,Empoleon LV.X - DP11,LINKED,0.91
pkm-dp-black-star-promos-dp12-56-2d6899a865,DP Black Star Promos,Lucario LV.X,DP12/56,86890,Lucario LV.X - DP12,LINKED,0.91
pkm-dp-black-star-promos-dp13-56-834545b11a,DP Black Star Promos,Buizel,DP13/56,84019,Buizel - DP13,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp14-56-1e458d6dd6,DP Black Star Promos,Chatot,DP14/56,84241,Chatot - DP14,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp15-56-992e80a090,DP Black Star Promos,Shinx,DP15/56,89175,Shinx - DP15,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp16-56-51a33df56b,DP Black Star Promos,Pikachu,DP16/56,88089,Pikachu - DP16,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp17-56-b933f8cfc9,DP Black Star Promos,Dialga LV.X,DP17/56,84813,Dialga LV.X - DP17,LINKED,0.91
pkm-dp-black-star-promos-dp18-56-7452a52461,DP Black Star Promos,Palkia LV.X,DP18/56,87920,Palkia LV.X - DP18,LINKED,0.91
pkm-dp-black-star-promos-dp19-56-728a9eaff9,DP Black Star Promos,Darkrai LV.X,DP19/56,84712,Darkrai LV.X - DP19,LINKED,0.91
pkm-dp-black-star-promos-dp20-56-d3294e7b40,DP Black Star Promos,Magmortar,DP20/56,87057,Magmortar - DP20,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp21-56-030ae46356,DP Black Star Promos,Raichu,DP21/56,88512,Raichu - DP21,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp22-56-265c78d00e,DP Black Star Promos,Mime Jr.,DP22/56,87470,Mime Jr. - DP22,SKIP_NAME_MISMATCH,0.67
pkm-dp-black-star-promos-dp23-56-75442f0f70,DP Black Star Promos,Glameow,DP23/56,85761,Glameow - DP23,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp24-56-1a4f1a9c34,DP Black Star Promos,Darkrai,DP24/56,84701,Darkrai - DP24,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp25-56-b6125a188a,DP Black Star Promos,Tropical Wind,DP25/56,90055,Tropical Wind - DP25 (Worlds 08),SKIP_NAME_MISMATCH,0.40
pkm-dp-black-star-promos-dp25-56-b6125a188a,DP Black Star Promos,Tropical Wind,DP25/56,97811,Tropical Wind - DP25 (Worlds 08) [Staff],SKIP_NAME_MISMATCH,0.40
pkm-dp-black-star-promos-dp26-56-f9213376f0,DP Black Star Promos,Dialga,DP26/56,84801,Dialga - DP26,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp27-56-d079100c8d,DP Black Star Promos,Palkia,DP27/56,87909,Palkia - DP27,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp28-56-89a0f9898a,DP Black Star Promos,Mewtwo LV.X,DP28/56,87434,Mewtwo LV.X - DP28,LINKED,0.91
pkm-dp-black-star-promos-dp29-56-a186b02325,DP Black Star Promos,Rhyperior LV.X,DP29/56,88750,Rhyperior LV.X - DP29,LINKED,0.91
pkm-dp-black-star-promos-dp30-56-1a2aab3c5c,DP Black Star Promos,Regigigas LV.X,DP30/56,88670,Regigigas LV.X - DP30,LINKED,0.91
pkm-dp-black-star-promos-dp31-56-a662185467,DP Black Star Promos,Heatran LV.X,DP31/56,86055,Heatran LV.X - DP31,LINKED,0.91
pkm-dp-black-star-promos-dp32-56-45a4bb7712,DP Black Star Promos,Magnezone,DP32/56,87116,Magnezone - DP32,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp33-56-85158431fe,DP Black Star Promos,Dusknoir,DP33/56,85039,Dusknoir - DP33,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp34-56-f978d35aec,DP Black Star Promos,Drifblim,DP34/56,84946,Drifblim - DP34,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp35-56-eff4bbe942,DP Black Star Promos,Porygon-Z,DP35/56,88316,Porygon-Z - DP35,SKIP_NAME_MISMATCH,0.67
pkm-dp-black-star-promos-dp36-56-c83357696a,DP Black Star Promos,Gliscor,DP36/56,85773,Gliscor - DP36,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp37-56-1321b70d6a,DP Black Star Promos,Dialga LV.X,DP37/56,84814,Dialga LV.X - DP37,LINKED,0.91
pkm-dp-black-star-promos-dp38-56-c107c93b2d,DP Black Star Promos,Giratina LV.X,DP38/56,,,NO_CANDIDATE,
pkm-dp-black-star-promos-dp39-56-bba033c8b9,DP Black Star Promos,Shaymin LV.X,DP39/56,89116,Shaymin LV.X - DP39,LINKED,0.91
pkm-dp-black-star-promos-dp40-56-df22ee1527,DP Black Star Promos,Regigigas,DP40/56,88665,Regigigas - DP40,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp41-56-f4a094aa9c,DP Black Star Promos,Toxicroak G,DP41/56,90013,Toxicroak G - DP41,SKIP_NAME_MISMATCH,0.67
pkm-dp-black-star-promos-dp42-56-2bed12cf9d,DP Black Star Promos,Carnivine G,DP42/56,232881,Mothim - 42/100 (Prerelease),SKIP_NAME_MISMATCH,0.00
pkm-dp-black-star-promos-dp42-56-2bed12cf9d,DP Black Star Promos,Carnivine G,DP42/56,532629,Mothim - 42/100 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.00
pkm-dp-black-star-promos-dp42-56-2bed12cf9d,DP Black Star Promos,Carnivine G,DP42/56,84108,Carnivine G - DP42,SKIP_NAME_MISMATCH,0.67
pkm-dp-black-star-promos-dp43-56-d16457e577,DP Black Star Promos,Probopass G,DP43/56,88380,Probopass G - DP43,SKIP_NAME_MISMATCH,0.67
pkm-dp-black-star-promos-dp44-56-9c01e9d3b0,DP Black Star Promos,Magnezone,DP44/56,87117,Magnezone - DP44,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp45-56-031f7e89dd,DP Black Star Promos,Charizard G LV.X,DP45/56,84202,Charizard G LV.X - DP45,LINKED,0.92
pkm-dp-black-star-promos-dp46-56-27bff2bc2a,DP Black Star Promos,Garchomp C LV.X,DP46/56,85630,Garchomp C LV.X - DP46,LINKED,0.92
pkm-dp-black-star-promos-dp47-56-cbe8e2e4b3,DP Black Star Promos,Rayquaza C LV.X,DP47/56,88641,Rayquaza C LV.X - DP47,LINKED,0.92
pkm-dp-black-star-promos-dp48-56-3c0b7522da,DP Black Star Promos,Tropical Wind,DP48/56,164205,Gabite - 48/123 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.00
pkm-dp-black-star-promos-dp48-56-3c0b7522da,DP Black Star Promos,Tropical Wind,DP48/56,164204,Gabite - 48/124 (Prerelease),SKIP_NAME_MISMATCH,0.00
pkm-dp-black-star-promos-dp48-56-3c0b7522da,DP Black Star Promos,Tropical Wind,DP48/56,90056,Tropical Wind - DP48 (Worlds 09),SKIP_NAME_MISMATCH,0.40
pkm-dp-black-star-promos-dp48-56-3c0b7522da,DP Black Star Promos,Tropical Wind,DP48/56,97812,Tropical Wind - DP48 (Worlds 09) [Staff],SKIP_NAME_MISMATCH,0.40
pkm-dp-black-star-promos-dp49-56-d764edcbb3,DP Black Star Promos,Dialga,DP49/56,232870,Porygon2 - 49/106 (Prerelease),SKIP_NAME_MISMATCH,0.00
pkm-dp-black-star-promos-dp49-56-d764edcbb3,DP Black Star Promos,Dialga,DP49/56,232871,Porygon2 - 49/106 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.00
pkm-dp-black-star-promos-dp49-56-d764edcbb3,DP Black Star Promos,Dialga,DP49/56,84805,Dialga - DP49,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp50-56-471206d047,DP Black Star Promos,Arceus,DP50/56,83601,Arceus - DP50,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp51-56-e6cc36d168,DP Black Star Promos,Cresselia,DP51/56,84469,Cresselia - DP51,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp52-56-7083257a28,DP Black Star Promos,Darkrai,DP52/56,84702,Darkrai - DP52,SKIP_NAME_MISMATCH,0.50
pkm-dp-black-star-promos-dp53-56-0a2f464e28,DP Black Star Promos,Arceus LV.X,DP53/56,187215,Lucario - 53/127 (Prerelease),SKIP_NAME_MISMATCH,0.00
pkm-dp-black-star-promos-dp53-56-0a2f464e28,DP Black Star Promos,Arceus LV.X,DP53/56,187216,Lucario - 53/127 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.00
pkm-dp-black-star-promos-dp53-56-0a2f464e28,DP Black Star Promos,Arceus LV.X,DP53/56,233308,Kirlia - 53/132 (Prerelease),SKIP_NAME_MISMATCH,0.00
pkm-dp-black-star-promos-dp53-56-0a2f464e28,DP Black Star Promos,Arceus LV.X,DP53/56,83605,Arceus LV.X - DP53,LINKED,0.91
pkm-dp-black-star-promos-dp54-56-e162fb9e9d,DP Black Star Promos,Beginning Door,DP54/56,,,NO_CANDIDATE,
pkm-dp-black-star-promos-dp55-56-eb9556464b,DP Black Star Promos,Ultimate Zone,DP55/56,,,NO_CANDIDATE,
pkm-dp-black-star-promos-dp56-56-5a26aba706,DP Black Star Promos,Arceus LV.X,DP56/56,83606,Arceus LV.X - DP56,LINKED,0.91
pkm-hgss-black-star-promos-hgss01-25-f4ff189248,HGSS Black Star Promos,Ho-Oh,HGSS01/25,86125,Ho-Oh - HGSS01,SKIP_NAME_MISMATCH,0.67
pkm-hgss-black-star-promos-hgss02-25-c2564afe5f,HGSS Black Star Promos,Lugia,HGSS02/25,86909,Lugia - HGSS02,SKIP_NAME_MISMATCH,0.50
pkm-hgss-black-star-promos-hgss03-25-3f25b83f80,HGSS Black Star Promos,Pikachu,HGSS03/25,88098,Pikachu - HGSS03,SKIP_NAME_MISMATCH,0.50
pkm-hgss-black-star-promos-hgss04-25-78896fdfa9,HGSS Black Star Promos,Wobbuffet,HGSS04/25,90622,Wobbuffet - HGSS04,SKIP_NAME_MISMATCH,0.50
pkm-hgss-black-star-promos-hgss05-25-d0dc54bdd9,HGSS Black Star Promos,Hoothoot,HGSS05/25,86174,Hoothoot - HGSS05,SKIP_NAME_MISMATCH,0.50
pkm-hgss-black-star-promos-hgss06-25-cb8cfac0c9,HGSS Black Star Promos,Noctowl,HGSS06/25,87795,Noctowl - HGSS06,SKIP_NAME_MISMATCH,0.50
pkm-hgss-black-star-promos-hgss07-25-e51f75fdc5,HGSS Black Star Promos,Feraligatr,HGSS07/25,85421,Feraligatr (Prime) - HGSS07,SKIP_NAME_MISMATCH,0.33
