putnam_card_id,card_name,printed_number,product_id,product_name,status,name_similarity
"pkm-ascended-heroes-146-217-90ef8e0d74","Pawniard","146/217","676966","Pawniard (Quick Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-147-217-98635b2730","Bisharp","147/217","675959","Bisharp","LINKED","1.00"
"pkm-ascended-heroes-147-217-98635b2730","Bisharp","147/217","677107","Bisharp (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.25"
"pkm-ascended-heroes-147-217-98635b2730","Bisharp","147/217","676967","Bisharp (Quick Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-148-217-7e7a5182e8","Kingambit","148/217","675960","Kingambit","LINKED","1.00"
"pkm-ascended-heroes-148-217-7e7a5182e8","Kingambit","148/217","677108","Kingambit (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.25"
"pkm-ascended-heroes-148-217-7e7a5182e8","Kingambit","148/217","676968","Kingambit (Quick Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-149-217-e8017f5195","Togedemaru ex","149/217","675961","Togedemaru ex","LINKED","1.00"
"pkm-ascended-heroes-150-217-641f77cfa6","Dratini","150/217","","","NO_CANDIDATES",""
"pkm-ascended-heroes-151-217-ac02841f6f","Dragonair","151/217","675963","Dragonair","LINKED","1.00"
"pkm-ascended-heroes-151-217-ac02841f6f","Dragonair","151/217","677110","Dragonair (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.25"
"pkm-ascended-heroes-151-217-ac02841f6f","Dragonair","151/217","676970","Dragonair (Love Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-152-217-7889ea801b","Mega Dragonite ex","152/217","675964","Mega Dragonite ex - 152/217","LINKED","0.60"
"pkm-ascended-heroes-153-217-1069c8650f","Rayquaza","153/217","675965","Rayquaza","LINKED","1.00"
"pkm-ascended-heroes-153-217-1069c8650f","Rayquaza","153/217","677111","Rayquaza (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.25"
"pkm-ascended-heroes-153-217-1069c8650f","Rayquaza","153/217","676971","Rayquaza (Friend Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-154-217-6e270abbdf","N's Reshiram","154/217","675966","N's Reshiram","LINKED","1.00"
"pkm-ascended-heroes-154-217-6e270abbdf","N's Reshiram","154/217","677112","N's Reshiram (Energy Symbol Pattern)","LINKED","0.50"
"pkm-ascended-heroes-154-217-6e270abbdf","N's Reshiram","154/217","676972","N's Reshiram (Poke Ball)","LINKED","0.60"
"pkm-ascended-heroes-155-217-e331dc12bf","N's Zekrom","155/217","675967","N's Zekrom","LINKED","1.00"
"pkm-ascended-heroes-155-217-e331dc12bf","N's Zekrom","155/217","677113","N's Zekrom (Energy Symbol Pattern)","LINKED","0.50"
"pkm-ascended-heroes-155-217-e331dc12bf","N's Zekrom","155/217","676973","N's Zekrom (Poke Ball)","LINKED","0.60"
"pkm-ascended-heroes-156-217-9b501e9832","Noibat","156/217","675968","Noibat","LINKED","1.00"
"pkm-ascended-heroes-156-217-9b501e9832","Noibat","156/217","677114","Noibat (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.25"
"pkm-ascended-heroes-156-217-9b501e9832","Noibat","156/217","676974","Noibat (Friend Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-157-217-078dda2472","Noivern","157/217","675969","Noivern","LINKED","1.00"
"pkm-ascended-heroes-157-217-078dda2472","Noivern","157/217","677115","Noivern (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.25"
"pkm-ascended-heroes-157-217-078dda2472","Noivern","157/217","676975","Noivern (Friend Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-158-217-ee3fcad8ee","Dreepy","158/217","675970","Dreepy - 158/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-158-217-ee3fcad8ee","Dreepy","158/217","677116","Dreepy - 158/217 (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.17"
"pkm-ascended-heroes-158-217-ee3fcad8ee","Dreepy","158/217","676976","Dreepy - 158/217 (Quick Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.20"
"pkm-ascended-heroes-159-217-7df7b5a21e","Drakloak","159/217","675971","Drakloak - 159/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-159-217-7df7b5a21e","Drakloak","159/217","677117","Drakloak - 159/217 (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.17"
"pkm-ascended-heroes-159-217-7df7b5a21e","Drakloak","159/217","676977","Drakloak - 159/217 (Quick Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.20"
"pkm-ascended-heroes-160-217-bcc5e6097b","Dragapult ex","160/217","675972","Dragapult ex","LINKED","1.00"
"pkm-ascended-heroes-161-217-6f751ccb2b","Team Rocket's Meowth","161/217","675973","Team Rocket's Meowth","LINKED","1.00"
"pkm-ascended-heroes-161-217-6f751ccb2b","Team Rocket's Meowth","161/217","677118","Team Rocket's Meowth (Energy Symbol Pattern)","LINKED","0.57"
"pkm-ascended-heroes-161-217-6f751ccb2b","Team Rocket's Meowth","161/217","676978","Team Rocket's Meowth (Team Rocket)","LINKED","1.00"
"pkm-ascended-heroes-162-217-4b542d20da","Team Rocket's Kangaskhan ex","162/217","675974","Team Rocket's Kangaskhan ex","LINKED","1.00"
"pkm-ascended-heroes-163-217-700351845f","Larry's Dunsparce","163/217","675975","Larry's Dunsparce","LINKED","1.00"
"pkm-ascended-heroes-163-217-700351845f","Larry's Dunsparce","163/217","677119","Larry's Dunsparce (Energy Symbol Pattern)","LINKED","0.50"
"pkm-ascended-heroes-163-217-700351845f","Larry's Dunsparce","163/217","676979","Larry's Dunsparce (Poke Ball)","LINKED","0.60"
"pkm-ascended-heroes-164-217-3118527629","Larry's Dudunsparce ex","164/217","675976","Larry's Dudunsparce ex","LINKED","1.00"
"pkm-ascended-heroes-165-217-cf81d3a75a","Skitty","165/217","675977","Skitty","LINKED","1.00"
"pkm-ascended-heroes-165-217-cf81d3a75a","Skitty","165/217","677120","Skitty (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.25"
"pkm-ascended-heroes-165-217-cf81d3a75a","Skitty","165/217","676980","Skitty (Love Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-166-217-4d292c1906","Delcatty","166/217","675978","Delcatty","LINKED","1.00"
"pkm-ascended-heroes-166-217-4d292c1906","Delcatty","166/217","677121","Delcatty (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.25"
"pkm-ascended-heroes-166-217-4d292c1906","Delcatty","166/217","676981","Delcatty (Love Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-167-217-2e999a919f","Zangoose ex","167/217","675979","Zangoose ex","LINKED","1.00"
"pkm-ascended-heroes-168-217-2985e48c10","Larry's Starly","168/217","675980","Larry's Starly","LINKED","1.00"
"pkm-ascended-heroes-168-217-2985e48c10","Larry's Starly","168/217","677122","Larry's Starly (Energy Symbol Pattern)","LINKED","0.50"
"pkm-ascended-heroes-168-217-2985e48c10","Larry's Starly","168/217","676982","Larry's Starly (Poke Ball)","LINKED","0.60"
"pkm-ascended-heroes-169-217-37014bb8a8","Larry's Staravia","169/217","675981","Larry's Staravia","LINKED","1.00"
"pkm-ascended-heroes-169-217-37014bb8a8","Larry's Staravia","169/217","677123","Larry's Staravia (Energy Symbol Pattern)","LINKED","0.50"
"pkm-ascended-heroes-169-217-37014bb8a8","Larry's Staravia","169/217","676983","Larry's Staravia (Poke Ball)","LINKED","0.60"
"pkm-ascended-heroes-170-217-9dc3c8073d","Larry's Staraptor","170/217","675982","Larry's Staraptor - 170/217","LINKED","0.60"
"pkm-ascended-heroes-170-217-9dc3c8073d","Larry's Staraptor","170/217","677124","Larry's Staraptor - 170/217 (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.38"
"pkm-ascended-heroes-170-217-9dc3c8073d","Larry's Staraptor","170/217","676984","Larry's Staraptor - 170/217 (Poke Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.43"
"pkm-ascended-heroes-171-217-8af9c38aa6","Fan Rotom","171/217","675983","Fan Rotom - 171/217","LINKED","0.50"
"pkm-ascended-heroes-171-217-8af9c38aa6","Fan Rotom","171/217","676985","Fan Rotom - 171/217 (Dusk Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-171-217-8af9c38aa6","Fan Rotom","171/217","677125","Fan Rotom - 171/217 (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.29"
"pkm-ascended-heroes-172-217-4d3f7f52aa","Mega Audino ex","172/217","675984","Mega Audino ex - 172/217","LINKED","0.60"
"pkm-ascended-heroes-173-217-2a75f966da","Larry's Rufflet","173/217","675985","Larry's Rufflet","LINKED","1.00"
"pkm-ascended-heroes-173-217-2a75f966da","Larry's Rufflet","173/217","677126","Larry's Rufflet (Energy Symbol Pattern)","LINKED","0.50"
"pkm-ascended-heroes-173-217-2a75f966da","Larry's Rufflet","173/217","676986","Larry's Rufflet (Poke Ball)","LINKED","0.60"
"pkm-ascended-heroes-174-217-91242183e3","Larry's Braviary","174/217","675986","Larry's Braviary","LINKED","1.00"
"pkm-ascended-heroes-174-217-91242183e3","Larry's Braviary","174/217","677127","Larry's Braviary (Energy Symbol Pattern)","LINKED","0.50"
"pkm-ascended-heroes-174-217-91242183e3","Larry's Braviary","174/217","676987","Larry's Braviary (Poke Ball)","LINKED","0.60"
"pkm-ascended-heroes-175-217-67838fae8e","Larry's Komala","175/217","675987","Larry's Komala","LINKED","1.00"
"pkm-ascended-heroes-175-217-67838fae8e","Larry's Komala","175/217","677128","Larry's Komala (Energy Symbol Pattern)","LINKED","0.50"
"pkm-ascended-heroes-175-217-67838fae8e","Larry's Komala","175/217","676988","Larry's Komala (Poke Ball)","LINKED","0.60"
"pkm-ascended-heroes-176-217-67876bcfa7","Drampa","176/217","675988","Drampa","LINKED","1.00"
"pkm-ascended-heroes-176-217-67876bcfa7","Drampa","176/217","677129","Drampa (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.25"
"pkm-ascended-heroes-176-217-67876bcfa7","Drampa","176/217","676989","Drampa (Friend Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-177-217-73a2cc612f","Hop's Cramorant","177/217","675989","Hop's Cramorant","LINKED","1.00"
"pkm-ascended-heroes-177-217-73a2cc612f","Hop's Cramorant","177/217","677130","Hop's Cramorant (Energy Symbol Pattern)","LINKED","0.50"
"pkm-ascended-heroes-177-217-73a2cc612f","Hop's Cramorant","177/217","676990","Hop's Cramorant (Poke Ball)","LINKED","0.60"
"pkm-ascended-heroes-178-217-d5ce1b2f98","Terapagos","178/217","675990","Terapagos","LINKED","1.00"
"pkm-ascended-heroes-178-217-d5ce1b2f98","Terapagos","178/217","677131","Terapagos (Energy Symbol Pattern)","SKIPPED_LOW_NAME_SIMILARITY","0.25"
"pkm-ascended-heroes-178-217-d5ce1b2f98","Terapagos","178/217","676991","Terapagos (Love Ball)","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-179-217-ea9d5f4ed3","Terapagos ex","179/217","675991","Terapagos ex","LINKED","1.00"
"pkm-ascended-heroes-180-217-fe44091347","Acerola's Mischief","180/217","675992","Acerola's Mischief","LINKED","1.00"
"pkm-ascended-heroes-181-217-5c1027fe3e","Air Balloon","181/217","675993","Air Balloon","LINKED","1.00"
"pkm-ascended-heroes-182-217-4f9e3f2758","Anthea & Concordia","182/217","675994","Anthea & Concordia - 182/217","LINKED","0.50"
"pkm-ascended-heroes-183-217-83586c55d3","Boss's Orders","183/217","675995","Boss's Orders [Corbeau] - 183/217","LINKED","0.50"
"pkm-ascended-heroes-184-217-df9ea03d81","Buddy-Buddy Poffin","184/217","675996","Buddy-Buddy Poffin","LINKED","1.00"
"pkm-ascended-heroes-185-217-3909627a0d","Canari","185/217","675997","Canari - 185/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-186-217-0413b3a895","Counter Gain","186/217","675998","Counter Gain - 186/217","LINKED","0.50"
"pkm-ascended-heroes-187-217-ffa58e9052","Fighting Gong","187/217","","","NO_CANDIDATES",""
"pkm-ascended-heroes-188-217-e7c6e50905","Forest of Vitality","188/217","676000","Forest of Vitality","LINKED","1.00"
"pkm-ascended-heroes-189-217-598e9c81b7","Glass Trumpet","189/217","676001","Glass Trumpet - 189/217","LINKED","0.50"
"pkm-ascended-heroes-190-217-161e88ffd2","Iris's Fighting Spirit","190/217","","","NO_CANDIDATES",""
"pkm-ascended-heroes-191-217-c0eed34366","Light Ball","191/217","676003","Light Ball","LINKED","1.00"
"pkm-ascended-heroes-192-217-26f8a600c1","Lillie's Determination","192/217","676004","Lillie's Determination","LINKED","1.00"
"pkm-ascended-heroes-193-217-77338c7a6c","Mega Signal","193/217","676005","Mega Signal","LINKED","1.00"
"pkm-ascended-heroes-194-217-515c677024","Mystery Garden","194/217","676006","Mystery Garden","LINKED","1.00"
"pkm-ascended-heroes-195-217-95b881fd27","N's PP Up","195/217","676007","N's PP Up - 195/217","LINKED","0.67"
"pkm-ascended-heroes-196-217-a495335553","Night Stretcher","196/217","676008","Night Stretcher","LINKED","1.00"
"pkm-ascended-heroes-197-217-c5c90a01f7","Nighttime Mine","197/217","676009","Nighttime Mine","LINKED","1.00"
"pkm-ascended-heroes-198-217-934bd9ee7e","Poké Pad","198/217","676010","Poke Pad","LINKED","0.50"
"pkm-ascended-heroes-199-217-febb54c92f","Premium Power Pro","199/217","676011","Premium Power Pro","LINKED","1.00"
"pkm-ascended-heroes-200-217-7e5431d984","Surfer","200/217","676012","Surfer - 200/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-201-217-825bd62fd3","Team Rocket's Archer","201/217","676013","Team Rocket's Archer","LINKED","1.00"
"pkm-ascended-heroes-202-217-0577f47ed5","Team Rocket's Ariana","202/217","676014","Team Rocket's Ariana","LINKED","1.00"
"pkm-ascended-heroes-203-217-74b1d96df7","Team Rocket's Factory","203/217","676015","Team Rocket's Factory","LINKED","1.00"
"pkm-ascended-heroes-204-217-2516dc3aed","Team Rocket's Giovanni","204/217","676016","Team Rocket's Giovanni","LINKED","1.00"
"pkm-ascended-heroes-205-217-914e63c4fb","Team Rocket's Great Ball","205/217","676017","Team Rocket's Great Ball","LINKED","1.00"
"pkm-ascended-heroes-206-217-be2da34ac5","Team Rocket's Hypnotizer","206/217","676018","Team Rocket's Hypnotizer","LINKED","1.00"
"pkm-ascended-heroes-207-217-02e231d73e","Team Rocket's Petrel","207/217","676019","Team Rocket's Petrel","LINKED","1.00"
"pkm-ascended-heroes-208-217-90a73365cb","Team Rocket's Proton","208/217","676020","Team Rocket's Proton","LINKED","1.00"
"pkm-ascended-heroes-209-217-f976d5747a","Team Rocket's Transceiver","209/217","676021","Team Rocket's Transceiver - 209/217","LINKED","0.67"
"pkm-ascended-heroes-210-217-f2ee823a9c","Team Rocket's Watchtower","210/217","676022","Team Rocket's Watchtower","LINKED","1.00"
"pkm-ascended-heroes-211-217-65a4bc808a","Thick Scale","211/217","676023","Thick Scale","LINKED","1.00"
"pkm-ascended-heroes-212-217-0f9d7ba388","Tool Scrapper","212/217","676024","Tool Scrapper","LINKED","1.00"
"pkm-ascended-heroes-213-217-09b304b36c","Ultra Ball","213/217","676025","Ultra Ball - 213/217","LINKED","0.50"
"pkm-ascended-heroes-214-217-610e248152","Urbain","214/217","676026","Urbain","LINKED","1.00"
"pkm-ascended-heroes-215-217-059baacb0f","Waitress","215/217","676027","Waitress","LINKED","1.00"
"pkm-ascended-heroes-216-217-6236f70cba","Prism Energy","216/217","676028","Prism Energy","LINKED","1.00"
"pkm-ascended-heroes-217-217-109f4c6e22","Team Rocket's Energy","217/217","676029","Team Rocket's Energy","LINKED","1.00"
"pkm-ascended-heroes-218-217-30c7824bb2","Erika's Tangela","218/217","676030","Erika's Tangela - 218/217","LINKED","0.60"
"pkm-ascended-heroes-219-217-3b51c38a29","Beautifly","219/217","676031","Beautifly - 219/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-220-217-965c389667","Dustox","220/217","676032","Dustox - 220/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-221-217-da8f8fe973","Budew","221/217","676033","Budew - 221/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-222-217-03f88a8f5e","Ethan's Magcargo","222/217","676034","Ethan's Magcargo - 222/217","LINKED","0.60"
"pkm-ascended-heroes-223-217-b3597d7d9d","Numel","223/217","676035","Numel - 223/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-224-217-515bbbfd5c","Salazzle","224/217","676036","Salazzle - 224/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-225-217-b62848d497","Scorbunny","225/217","676037","Scorbunny - 225/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-226-217-4940dd18a2","Psyduck","226/217","676038","Psyduck - 226/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-227-217-c3929457e1","Snorunt","227/217","676039","Snorunt - 227/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-228-217-c9fd8da58f","Weavile","228/217","676040","Weavile - 228/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-229-217-fcc3add093","Heliolisk","229/217","676041","Heliolisk - 229/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-230-217-39191b384e","Vikavolt","230/217","676042","Vikavolt - 230/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-231-217-ed4d6eb529","Iono's Wattrel","231/217","676043","Iono's Wattrel - 231/217","LINKED","0.60"
"pkm-ascended-heroes-232-217-766a9cc00e","Marill","232/217","676044","Marill - 232/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-233-217-ab7ef45f47","Misdreavus","233/217","676045","Misdreavus - 233/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-234-217-829d765c50","Banette","234/217","676046","Banette - 234/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-235-217-5172b24683","Togekiss","235/217","676047","Togekiss - 235/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-236-217-5c386d2d92","Slurpuff","236/217","676048","Slurpuff - 236/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-237-217-81c657256f","Hop's Trevenant","237/217","676049","Hop's Trevenant - 237/217","LINKED","0.60"
"pkm-ascended-heroes-238-217-5dc0b3dc22","Team Rocket's Mimikyu","238/217","676050","Team Rocket's Mimikyu - 238/217","LINKED","0.67"
"pkm-ascended-heroes-239-217-acc350161f","Team Rocket's Dugtrio","239/217","676051","Team Rocket's Dugtrio - 239/217","LINKED","0.67"
"pkm-ascended-heroes-240-217-9fccaa29c9","Hitmontop","240/217","676052","Hitmontop - 240/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-241-217-bfeab7eca0","Medicham","241/217","676053","Medicham - 241/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-242-217-5b99c370d5","Carbink","242/217","676054","Carbink - 242/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-243-217-9a029700de","Mightyena","243/217","676055","Mightyena - 243/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-244-217-3d13468cee","Cynthia's Spiritomb","244/217","676056","Cynthia's Spiritomb - 244/217","LINKED","0.60"
"pkm-ascended-heroes-245-217-abbfe3b180","Galarian Obstagoon","245/217","676057","Galarian Obstagoon - 245/217","LINKED","0.50"
"pkm-ascended-heroes-246-217-fdf8bfea73","Mawile","246/217","676058","Mawile - 246/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-247-217-1401e8a0b1","Dreepy","247/217","676059","Dreepy - 247/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-248-217-1e6f811e29","Drakloak","248/217","676060","Drakloak - 248/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-249-217-489ed60c7d","Larry's Staraptor","249/217","676061","Larry's Staraptor - 249/217","LINKED","0.60"
"pkm-ascended-heroes-250-217-3908ee1060","Fan Rotom","250/217","676062","Fan Rotom - 250/217","LINKED","0.50"
"pkm-ascended-heroes-251-217-0cda7f2984","Sprigatito ex","251/217","676063","Sprigatito ex","LINKED","1.00"
"pkm-ascended-heroes-252-217-d3e28cbc0d","Stunfisk ex","252/217","676064","Stunfisk ex - 252/217","LINKED","0.50"
"pkm-ascended-heroes-253-217-61dfa154b0","Mega Audino ex","253/217","676065","Mega Audino ex - 253/217","LINKED","0.60"
"pkm-ascended-heroes-254-217-67779aaee0","Anthea & Concordia","254/217","676066","Anthea & Concordia - 254/217","LINKED","0.50"
"pkm-ascended-heroes-255-217-3384fc1979","Black Belt's Training","255/217","676067","Black Belt's Training","LINKED","1.00"
"pkm-ascended-heroes-256-217-af64876b52","Boss's Orders","256/217","676068","Boss's Orders [Corbeau] - 256/217","LINKED","0.50"
"pkm-ascended-heroes-257-217-447390c73a","Canari","257/217","676069","Canari - 257/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-258-217-f807773892","Cheren","258/217","676070","Cheren","LINKED","1.00"
"pkm-ascended-heroes-259-217-67c25ff930","Counter Gain","259/217","676071","Counter Gain - 259/217","LINKED","0.50"
"pkm-ascended-heroes-260-217-ff6545953e","Glass Trumpet","260/217","676072","Glass Trumpet - 260/217","LINKED","0.50"
"pkm-ascended-heroes-261-217-49641f510f","Jamming Tower","261/217","676073","Jamming Tower","LINKED","1.00"
"pkm-ascended-heroes-262-217-e3d81d858a","N's PP Up","262/217","676074","N's PP Up - 262/217","LINKED","0.67"
"pkm-ascended-heroes-263-217-50e8861917","Team Rocket's Transceiver","263/217","676075","Team Rocket's Transceiver - 263/217","LINKED","0.67"
"pkm-ascended-heroes-264-217-c6634f03a6","Ultra Ball","264/217","676076","Ultra Ball - 264/217","LINKED","0.50"
"pkm-ascended-heroes-265-217-ec728813b3","Mega Froslass ex","265/217","676077","Mega Froslass ex - 265/217","LINKED","0.60"
"pkm-ascended-heroes-266-217-e4239de80d","Mega Eelektross ex","266/217","676078","Mega Eelektross ex - 266/217","LINKED","0.60"
"pkm-ascended-heroes-267-217-569b717938","Mega Diancie ex","267/217","676079","Mega Diancie ex - 267/217","LINKED","0.60"
"pkm-ascended-heroes-268-217-99bdc43e8e","Mega Hawlucha ex","268/217","676080","Mega Hawlucha ex - 268/217","LINKED","0.60"
"pkm-ascended-heroes-269-217-3ebadc4fbb","Mega Gengar ex","269/217","676081","Mega Gengar ex - 269/217","LINKED","0.60"
"pkm-ascended-heroes-270-217-af14cdb735","Mega Scrafty ex","270/217","676082","Mega Scrafty ex - 270/217","LINKED","0.60"
"pkm-ascended-heroes-271-217-8410f9f08d","Mega Dragonite ex","271/217","676083","Mega Dragonite ex - 271/217","LINKED","0.60"
"pkm-ascended-heroes-272-217-c95c930a28","Mega Meganium ex","272/217","676084","Mega Meganium ex - 272/217","LINKED","0.60"
"pkm-ascended-heroes-273-217-46b2fbce3b","Mega Emboar ex","273/217","676085","Mega Emboar ex - 273/217","LINKED","0.60"
"pkm-ascended-heroes-274-217-ed1b586897","Mega Feraligatr ex","274/217","676086","Mega Feraligatr ex - 274/217","LINKED","0.60"
"pkm-ascended-heroes-275-217-75b7562c6c","Mega Froslass ex","275/217","676087","Mega Froslass ex - 275/217","LINKED","0.60"
"pkm-ascended-heroes-276-217-4a2a85816e","Pikachu ex","276/217","676088","Pikachu ex - 276/217","LINKED","0.50"
"pkm-ascended-heroes-277-217-43e7ff0e45","Pikachu ex","277/217","676089","Pikachu ex - 277/217","LINKED","0.50"
"pkm-ascended-heroes-278-217-5d7b297ab9","Mega Eelektross ex","278/217","676090","Mega Eelektross ex - 278/217","LINKED","0.60"
"pkm-ascended-heroes-279-217-9fd89a1ee9","Iono's Bellibolt ex","279/217","676091","Iono's Bellibolt ex - 279/217","LINKED","0.67"
"pkm-ascended-heroes-280-217-fce62cbcc3","Lillie's Clefairy ex","280/217","676092","Lillie's Clefairy ex - 280/217","LINKED","0.67"
"pkm-ascended-heroes-281-217-ecc7d69543","Team Rocket's Mewtwo ex","281/217","676093","Team Rocket's Mewtwo ex - 281/217","LINKED","0.71"
"pkm-ascended-heroes-282-217-6460e763f0","Mega Diancie ex","282/217","676094","Mega Diancie ex - 282/217","LINKED","0.60"
"pkm-ascended-heroes-283-217-53ca9617c3","Mega Hawlucha ex","283/217","676095","Mega Hawlucha ex - 283/217","LINKED","0.60"
"pkm-ascended-heroes-284-217-041eb577f6","Mega Gengar ex","284/217","676096","Mega Gengar ex - 284/217","LINKED","0.60"
"pkm-ascended-heroes-285-217-a220290b2b","Mega Scrafty ex","285/217","676097","Mega Scrafty ex - 285/217","LINKED","0.60"
"pkm-ascended-heroes-286-217-2905f7c68a","N's Zoroark ex","286/217","676098","N's Zoroark ex - 286/217","LINKED","0.67"
"pkm-ascended-heroes-287-217-5ded552b2d","Marnie's Grimmsnarl ex","287/217","676099","Marnie's Grimmsnarl ex","LINKED","1.00"
"pkm-ascended-heroes-288-217-4cb4a3f1d3","Fezandipiti ex","288/217","676100","Fezandipiti ex - 288/217","LINKED","0.50"
"pkm-ascended-heroes-289-217-21e1a701f8","Steven's Metagross ex","289/217","676101","Steven's Metagross ex","LINKED","1.00"
"pkm-ascended-heroes-290-217-1c1c1f5ce1","Mega Dragonite ex","290/217","676102","Mega Dragonite ex - 290/217","LINKED","0.60"
"pkm-ascended-heroes-291-217-0a09d0dd41","Canari","291/217","676103","Canari - 291/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-292-217-d7f0ae5a7d","Iris's Fighting Spirit","292/217","","","NO_CANDIDATES",""
"pkm-ascended-heroes-293-217-eb7a419924","Surfer","293/217","676105","Surfer - 293/217","SKIPPED_LOW_NAME_SIMILARITY","0.33"
"pkm-ascended-heroes-294-217-3f49b2d1bf","Mega Charizard Y ex","294/217","676106","Mega Charizard Y ex - 294/217","LINKED","0.67"
"pkm-ascended-heroes-295-217-3d9f24420a","Mega Dragonite ex","295/217","676107","Mega Dragonite ex - 295/217","LINKED","0.60"
