row,title,card_name,set,number,current_price,query,status,accepted_count,rejected_count,last_sale,last3_avg,median,confidence,reason,candidate_title,candidate_price,reject_reason,card_name_expected,normalized_card_name,normalized_candidate_title,name_match_score,matched_name_tokens,missing_name_tokens,card_number_expected,card_number_found,card_number_match,set_expected,set_match_score,excluded_terms_found,final_rejection_reason,rejection_details
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2025 WWE Topps Exalted Cowboy Bob Orton On Card Auto,7,card name mismatch,Distorted Future,distorted future,2025 wwe topps exalted cowboy bob orton on card auto,0,,distorted; future,EB04-008,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,One Piece Card Game OP13 Carrying on His Will Booster Box English New & Sealed,521.12,excluded lot/pack/playset/booster/deck/sealed term,Distorted Future,distorted future,one piece card game op13 carrying on his will booster box english new sealed,0,,distorted; future,EB04-008,op13,no,Adventure on Kami's Island,20,booster; sealed,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""op13"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: booster, sealed. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Konami Yu-Gi-Oh! TCG Harpie Lady MRD-008 Metal Raiders Common Unlimited Eng,4,excluded term: metal,Distorted Future,distorted future,konami yu gi oh tcg harpie lady mrd 008 metal raiders common unlimited eng,0,,distorted; future,EB04-008,mrd-008,no,Adventure on Kami's Island,0,metal,excluded term: metal,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""mrd-008"". Set ""Adventure on Kami's Island"" title-token score: 0. Excluded term(s) found: metal. Final rejection reason: excluded term: metal."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Ryan Blaney 2020 Panini Chronicles Racing Illusions On Card Auto 68/100 Menards,17,card name mismatch,Distorted Future,distorted future,ryan blaney 2020 panini chronicles racing illusions on card auto 68 100 menards,0,,distorted; future,EB04-008,laney 2020; auto 68,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""laney 2020; auto 68"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2024 Panini Select - Select Future Drake Maye #5 (RC) PSA 10 GEM MT Patriots,99.99,excluded graded term,Distorted Future,distorted future,2024 panini select select future drake maye 5 rc psa 10 gem mt patriots,50,future,distorted,EB04-008,psa 10,no,Adventure on Kami's Island,0,psa,excluded graded term,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""psa 10"". Set ""Adventure on Kami's Island"" title-token score: 0. Excluded term(s) found: psa. Final rejection reason: excluded graded term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2018 Nelly Korda LPGA Future Stars Rookie Card #17 LPGA Tour Top Prospect,5.88,card name mismatch,Distorted Future,distorted future,2018 nelly korda lpga future stars rookie card 17 lpga tour top prospect,50,future,distorted,EB04-008,,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2025 Topps WWE Universe Jerry Lawler Flare On Card Autograph Auto,14,card name mismatch,Distorted Future,distorted future,2025 topps wwe universe jerry lawler flare on card autograph auto,0,,distorted; future,EB04-008,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Sol Ring (Future Sight) Uncommon Mystery Booster 2 233 MTG Near Mint 2024,5.95,excluded lot/pack/playset/booster/deck/sealed term,Distorted Future,distorted future,sol ring future sight uncommon mystery booster 2 233 mtg near mint 2024,50,future,distorted,EB04-008,oster 2; mint 2024,no,Adventure on Kami's Island,0,booster,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""oster 2; mint 2024"". Set ""Adventure on Kami's Island"" title-token score: 0. Excluded term(s) found: booster. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,1967 Topps Roberto Clemente (Bob on Card) #400 HOF 0o8c,175,card name mismatch,Distorted Future,distorted future,1967 topps roberto clemente bob on card 400 hof 0o8c,0,,distorted; future,EB04-008,hof 0; o8,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""hof 0; o8"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Monkey.D.Luffy Alt Art OP13-118 SEC Carrying on His Will One Piece CCG Japanese,70,card name mismatch,Distorted Future,distorted future,monkey d luffy alt art op13 118 sec carrying on his will one piece ccg japanese,0,,distorted; future,EB04-008,op13,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""op13"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2020 Topps Tribute #TGH-RH Rickey Henderson On Card Autograph /25 Acetate,245,card name mismatch,Distorted Future,distorted future,2020 topps tribute tgh rh rickey henderson on card autograph 25 acetate,0,,distorted; future,EB04-008,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2021 Topps Finest LEGEND James Worthy FA-JW On Card Auto Black Refractor 08/15,30,card name mismatch,Distorted Future,distorted future,2021 topps finest legend james worthy fa jw on card auto black refractor 08 15,0,,distorted; future,EB04-008,actor 08,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""actor 08"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2025-26 SP Authentic Nikita Tolopilo Future Watch Auto #717/999,25.38,card name mismatch,Distorted Future,distorted future,2025 26 sp authentic nikita tolopilo future watch auto 717 999,50,future,distorted,EB04-008,717/999,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""717/999"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,1997 Pro Line II 2 Gems Premiere Football 23 Karat Gold Favre Only Box on eBay!,75,card name mismatch,Distorted Future,distorted future,1997 pro line ii 2 gems premiere football 23 karat gold favre only box on ebay,0,,distorted; future,EB04-008,ii 2; tball 23,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""ii 2; tball 23"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,COLE PERFETTI 2021-22 SP Authentic Future Watch 3 Color Patch Relic Auto 18/99,40,card name mismatch,Distorted Future,distorted future,cole perfetti 2021 22 sp authentic future watch 3 color patch relic auto 18 99,50,future,distorted,EB04-008,fetti 2021; watch 3; auto 18,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""fetti 2021; watch 3; auto 18"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Brett Favre 2009 Panini 9/50 Immortals *Glue On Back,30,card name mismatch,Distorted Future,distorted future,brett favre 2009 panini 9 50 immortals glue on back,0,,distorted; future,EB04-008,favre 2009; anini 9,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""favre 2009; anini 9"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Grinding Station (Future Sight) Mystery Booster 2 FOIL,85,excluded lot/pack/playset/booster/deck/sealed term,Distorted Future,distorted future,grinding station future sight mystery booster 2 foil,50,future,distorted,EB04-008,oster 2,no,Adventure on Kami's Island,0,booster,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""oster 2"". Set ""Adventure on Kami's Island"" title-token score: 0. Excluded term(s) found: booster. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Clarabelle Light on Her Hooves 84/204 Legendary Disney Lorcana Shimmering Skies,4.5,card name mismatch,Distorted Future,distorted future,clarabelle light on her hooves 84 204 legendary disney lorcana shimmering skies,0,,distorted; future,EB04-008,ooves 84,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""ooves 84"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Borsalino SR EB04-058 One Piece Card Game English Adventure Kami\'s Island OP15,31.03,card name mismatch,Distorted Future,distorted future,borsalino sr eb04 058 one piece card game english adventure kami s island op15,0,,distorted; future,EB04-008,eb04; op15,no,Adventure on Kami's Island,80,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""eb04; op15"". Set ""Adventure on Kami's Island"" title-token score: 80. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,One Piece Carrying On His Will Op-13 Sleeved Booster 77x ✨ -Display Not Included,1500,excluded lot/pack/playset/booster/deck/sealed term,Distorted Future,distorted future,one piece carrying on his will op 13 sleeved booster 77x display not included,0,,distorted; future,EB04-008,op-13; oster 77,no,Adventure on Kami's Island,20,booster,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""op-13; oster 77"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: booster. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2025 Panini Select - Select Future Mason Taylor #21 (RC) New York Jets Rookie,1.23,card name mismatch,Distorted Future,distorted future,2025 panini select select future mason taylor 21 rc new york jets rookie,50,future,distorted,EB04-008,,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2022 Topps Archives JOSE CANSECO #72DB-JC - 1990 Debut Purple On Card Auto49/150,10,card name mismatch,Distorted Future,distorted future,2022 topps archives jose canseco 72db jc 1990 debut purple on card auto49 150,0,,distorted; future,EB04-008,jc - 1990; auto49,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""jc - 1990; auto49"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Tony Tony.Chopper R (4x) (OP15-085) Adventure on Kami\'s Island ENG NM [#178],6.19,excluded term: 4x,Distorted Future,distorted future,tony tony chopper r 4x op15 085 adventure on kami s island eng nm 178,0,,distorted; future,EB04-008,op15,no,Adventure on Kami's Island,100,4x,excluded term: 4x,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""op15"". Set ""Adventure on Kami's Island"" title-token score: 100. Excluded term(s) found: 4x. Final rejection reason: excluded term: 4x."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Jewelry Bonney OP13-108 SR One Piece Carrying on His Will [OP-13] NM/M JAP,1.97,card name mismatch,Distorted Future,distorted future,jewelry bonney op13 108 sr one piece carrying on his will op 13 nm m jap,0,,distorted; future,EB04-008,op13; op-13,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""op13; op-13"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Lot of 5 sealed One Piece TCG Carrying on His Will booster packs ENGLISH ,74.99,excluded lot/pack/playset/booster/deck/sealed term,Distorted Future,distorted future,lot of 5 sealed one piece tcg carrying on his will booster packs english,0,,distorted; future,EB04-008,of 5,no,Adventure on Kami's Island,20,booster; lot; sealed,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""of 5"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: booster, lot, sealed. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Sword of Once and Future (Promo Pack) [March of the Machine Promos] Lightly Play,5.25,excluded lot/pack/playset/booster/deck/sealed term,Distorted Future,distorted future,sword of once and future promo pack march of the machine promos lightly play,50,future,distorted,EB04-008,,no,Adventure on Kami's Island,0,pack,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 0. Excluded term(s) found: pack. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,"1989 Upper Deck Ken Griffey Jr. Star Rookie RC #1 – PSA 8, small scuff on slab",149.31,excluded graded term,Distorted Future,distorted future,1989 upper deck ken griffey jr star rookie rc 1 psa 8 small scuff on slab,0,,distorted; future,EB04-008,psa 8,no,Adventure on Kami's Island,20,deck; psa; slab,excluded graded term,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""psa 8"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: deck, psa, slab. Final rejection reason: excluded graded term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2025 Bowman\'s Best - 2025 Mlb All-Star Future\'s Game JJ Wetherholt #FG-5 (RC),2.25,card name mismatch,Distorted Future,distorted future,2025 bowman s best 2025 mlb all star future s game jj wetherholt fg 5 rc,50,future,distorted,EB04-008,best - 2025; fg-5,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""best - 2025; fg-5"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,2013 Panini Crusade Peja Stojakovic Red Ink On Card Auto #4/5 PSA 9 MINT POP 1,79.99,excluded graded term,Distorted Future,distorted future,2013 panini crusade peja stojakovic red ink on card auto 4 5 psa 9 mint pop 1,0,,distorted; future,EB04-008,4/5; psa 9; pop 1,no,Adventure on Kami's Island,20,psa,excluded graded term,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""4/5; psa 9; pop 1"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: psa. Final rejection reason: excluded graded term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Topps Chrome 2026 UFC Dustin Poirier Auto On Card Gold Refractor /50,70,card name mismatch,Distorted Future,distorted future,topps chrome 2026 ufc dustin poirier auto on card gold refractor 50,0,,distorted; future,EB04-008,hrome 2026,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""hrome 2026"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Bob Griese 1968 Topps #196 On Card Autograph BGS Authentic Auto Miami Dolphins,127.49,excluded graded term,Distorted Future,distorted future,bob griese 1968 topps 196 on card autograph bgs authentic auto miami dolphins,0,,distorted; future,EB04-008,riese 1968,no,Adventure on Kami's Island,20,bgs,excluded graded term,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""riese 1968"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: bgs. Final rejection reason: excluded graded term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,#008 - Buy it Now Gold Coast - 1x AFL Select Hobby 1x Retail Footy Stars,13.79,card name mismatch,Distorted Future,distorted future,008 buy it now gold coast 1x afl select hobby 1x retail footy stars,0,,distorted; future,EB04-008,coast - 1; hobby 1,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""coast - 1; hobby 1"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,1994 SP Championship FUTURE PLAYOFF HEROES  Shaquille O\'Neal #F6 PSA 10 GEM MT,65,excluded graded term,Distorted Future,distorted future,1994 sp championship future playoff heroes shaquille o neal f6 psa 10 gem mt,50,future,distorted,EB04-008,f6; psa 10,no,Adventure on Kami's Island,0,psa,excluded graded term,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""f6; psa 10"". Set ""Adventure on Kami's Island"" title-token score: 0. Excluded term(s) found: psa. Final rejection reason: excluded graded term."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Bryce Meccage AUTO Red /99 On Card 2024 PANINI PROSPECT FUTURE LEGENDS Brewers ,0.7,card name mismatch,Distorted Future,distorted future,bryce meccage auto red 99 on card 2024 panini prospect future legends brewers,50,future,distorted,EB04-008,card 2024,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): future; missing token(s): distorted; name score 50 below threshold 90. Expected card number ""EB04-008""; found ""card 2024"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Kikunojo EB04-012 EGGHEAD CRISIS [EB-04] SR JP One Piece NM,5.51,card name mismatch,Distorted Future,distorted future,kikunojo eb04 012 egghead crisis eb 04 sr jp one piece nm,0,,distorted; future,EB04-008,eb04; eb-04,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""eb04; eb-04"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
9,DISTORTED FUTURE EB04-008 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Distorted Future,Adventure on Kami's Island,EB04-008,1.49,Distorted Future Adventure on Kami's Island EB04-008,NO_DATA,0,0,,,,0,,Joey Votto 2026 Topps Series 1 1991 On Card Auto Orange /25 #91A-JVO Reds,199.99,card name mismatch,Distorted Future,distorted future,joey votto 2026 topps series 1 1991 on card auto orange 25 91a jvo reds,0,,distorted; future,EB04-008,votto 2026; eries 1,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Distorted Future""; matched token(s): none; missing token(s): distorted, future; name score 0 below threshold 90. Expected card number ""EB04-008""; found ""votto 2026; eries 1"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
